096 041 055 Nb 8628.886
096 042 054 Mo 8653.987
096 043 053 Tc 8614.866
096 044 052 Ru 8609.412
096 045 051 Rh 8534.673
096 046 050 Pd 8490.020
096 047 049 Ag 8360.290
097 036 061 Kr 8269.864
097 037 060 Rb 8376.186
097 038 059 Sr 8471.856
097 039 058 Y 8541.522
097 040 057 Zr 8603.779
097 041 056 Nb 8623.168
097 042 055 Mo 8635.092
097 043 054 Tc 8623.725
097 044 053 Ru 8604.279
097 045 052 Rh 8559.894
097 046 051 Pd 8502.430
097 047 050 Ag 8422.405
098 037 061 Rb 8330.729
098 038 060 Sr 8445.745
098 039 059 Y 8497.677
098 040 058 Zr 8581.448
098 041 057 Nb 8596.301
098 042 056 Mo 8635.168
098 043 055 Tc 8610.004
098 044 054 Ru 8620.313
098 045 053 Rh 8560.803
098 046 052 Pd 8533.899
098 047 051 Ag 8441.686
098 048 050 Cd 8378.295
099 037 062 Rb 8295.300
099 038 061 Sr 8402.552
099 039 060 Y 8476.755
099 040 059 Zr 8539.264
099 041 058 Nb 8578.985
099 042 057 Mo 8607.797
099 043 056 Tc 8613.610
099 044 055 Ru 8608.712
099 045 054 Rh 8580.163
099 046 053 Pd 8537.930
099 047 052 Ag 8474.774
099 048 051 Cd 8398.373
100 037 063 Rb 8244.320
100 038 062 Sr 8372.234
100 039 061 Y 8439.476
100 040 060 Zr 8522.153
100 041 059 Nb 8548.529
100 042 058 Mo 8604.662
100 043 057 Tc 8595.118
100 044 056 Ru 8619.359
100 045 055 Rh 8575.172
100 046 054 Pd 8563.566
100 047 053 Ag 8484.994
100 048 052 Cd 8437.737
100 049 051 I 8331.097
100 050 050 S 8252.974
101 038 063 Sr 8324.740
101 039 062 Y 8413.391
101 040 061 Zr 8485.892
101 041 060 Nb 8534.835
101 042 059 Mo 8572.915
101 043 058 Tc 8593.136
101 044 057 Ru 8601.365
101 045 056 Rh 8588.216
101 046 055 Pd 8560.864
101 047 054 Ag 8512.546
101 048 053 Cd 8450.365
101 050 051 S 8281.102
102 038 064 Sr 8291.220
102 039 063 Y 8371.922
102 040 062 Zr 8466.355
102 041 061 Nb 8504.928
102 042 060 Mo 8568.450
102 043 059 Tc 8570.650
102 044 058 Ru 8607.427
102 045 057 Rh 8576.981
102 046 056 Pd 8580.290
102 047 055 Ag 8517.164
102 048 054 Cd 8484.131
102 049 053 I 8388.571
102 050 052 S 8324.430
103 039 064 Y 8342.638
103 040 063 Zr 8425.895
103 041 062 Nb 8488.331
103 042 061 Mo 8538.328
103 043 060 Tc 8566.103
103 044 059 Ru 8584.365
103 045 058 Rh 8584.192
103 046 057 Pd 8571.019
103 047 056 Ag 8537.651
